1258,1240090662457896962
1258,1240013008098770944
1258,1239981704661606401
1258,1239936807686541313
1258,1239889062166556673
1258,1239880532382670848
1258,1239869550524420096
1258,1239745784892887040
1258,1239626524560506880
1258,1239620722718318595
1258,1239615611266891776
1258,1239606038094987265
1258,1239589265144766465
1258,1239584538008969223
1258,1239570445361467393
1258,1239567869052096512
1258,1239515280096874496
1258,1239310874084397057
1258,1239291154497179653
1258,1239285362649899008
1258,1239250576606543872
1258,1239232777402421249
1258,1239201397675102209
1258,1239113071098056704
1258,1239032331933028353
1258,1238987881647157248
1258,1238960425280196608
1258,1238956873010655232
1258,1238872811009122305
1258,1238836427288387585
1258,1238562455476998151
1258,1238557164186132480
1258,1238555683278159872
1258,1238551912854814721
1258,1238480077756735495
1258,1238447613516578816
1258,1238431677178937344
1258,1238318345088372739
1258,1238277865260691456
1258,1238193084560805889
1258,1238181160909508608
1258,1238141116425236480
1258,1238089502943518720
1258,1238079795692367872
1258,1238069079212052480
1258,1238041213112115200
1258,1237925961674510337
1258,1237887882192273411
1258,1237817740150345730
1258,1237719434401386497
1258,1237584130390364161
1258,1237447961895997445
1258,1237418368627589120
1258,1237378445786611712
1258,1237108541388808192
1258,1237083321223479296
1258,1237077122935635969
1258,1237066797934837763
1258,1237065268913831941
1258,1237030533818986497
1258,1237012578230063106
1258,1236646503663448071
1258,1236605304801910784
1258,1236424190426779648
1258,1236330557551849472
1258,1235783601670647808
1258,1235767894119723008
1258,1234889998635155456
1258,1233835662668857347
1258,1232849840247197696
1258,1232807028063690752
1258,1232387786617106432
1258,1232055351903649793
1258,1232045923036999681
1258,1230577976007413760
1258,1228040685544181760
1258,1225504960437276673
1258,1222975127878373377
1258,1222583975647907842
1258,1221729245417869312
1258,1219360735547011073
1258,1218202420272148480
1258,1218077851016204288
1258,1217510003340382208
1258,1216727294376628225
1258,1215664947130138624
1258,1215623918272290818
1258,1215503980803108865
1258,1211222183785222144
1258,1208116472368828421
1258,1207845729206755328
1258,1205593699444559873
1258,1205522776120913920
1258,1204467904193998848
1258,1204423884491173888
1258,1201499365753458688
1259,1255924786640744449
1259,1255570401717092352
1259,1255511188886224903
1259,1255374011321716736
1259,1255331861536165888
1259,1254761609559408641
1259,1254133526754217986
1259,1253753866954387457
1259,1253617327263879168
1259,1253526155061329920
1259,1253513313385881600
1259,1253512000899964931
1259,1253451753821011968
1259,1253434196296531974
1259,1253369817798754305
1259,1252924386191032320
1259,1252253296439459840
1259,1246237519076786178
1259,1246087338301816832
1259,1246057347740549121
1259,1246055646396657665
1259,1245860683662553088
1260,1256076251086782464
1260,1256031387100069888
1260,1255827899938222080
1260,1255622521669537795
1260,1255600588290695169
1260,1255517387220086784
1260,1254885549959262209
1260,1254790263320375299
1260,1254785637225398273
1260,1253689244469657601
1260,1253602220551045120
1260,1253459418357907457
1260,1253293356064669696
1260,1253119081160589318
1260,1253113286670737408
1260,1253095100025991169
1260,1253015836899414017
1260,1252961346666278913
1260,1252948648012451845
1260,1252805380008112130
1260,1252744794843078663
1260,1252718006913757184
1260,1252716127173533696
1260,1252711382094618624
1260,1252698120229728256
1260,1252679367140016128
1260,1252668081178128385
1260,1252582942184034305
1260,1252403308058128394
1260,1252300626085638146
1260,1252232855054356480
1260,1252231971888984071
1260,1251960863533068289
1260,1251733671360425985
1260,1251572936416415744
1260,1251563295733166082
1260,1251375685840572416
1260,1251272224960626689
1260,1251009871194906624
1260,1250729647182094337
1260,1250548268532027392
1260,1250526444402487312
1260,1250418049053835264
1260,1250265690876948480
1260,1250133538596442114
1260,1250107349840338945
1260,1250075175808352260
1260,1250043196811259905
1260,1249815878084046851
1260,1249727602840891392
1260,1249706438060113920
1260,1249393724691492871
1260,1249069386490695682
1260,1249067490191310848
1260,1249040780527841280
1260,1248922941942910976
1260,1248759774499528707
1260,1248742176911212545
1260,1248724960815841280
1260,1248622009505832968
1260,1248493254632337408
1260,1248352770127589377
1260,1248304469911240705
1260,1247931779534557186
1260,1247918167831326727
1260,1247765990894526466
1260,1247558758508777478
1260,1247265692191051776
1260,1247250124415225856
1260,1247235121905717248
1260,1247233671259738112
1260,1247173717500846081
1260,1247149449488539649
1260,1247130036076859393
1260,1246891945609355264
1260,1246883039336116226
1260,1246875805646327808
1260,1246795988133699589
1260,1246525860267601922
1260,1246493271112613888
1260,1246475154177351683
1260,1246392063924592641
1260,1246312750332198912
1260,1246301172111003648
1260,1246234178548420608
1260,1246166881356124162
1260,1246146246479433729
1260,1246088253293203456
1260,1246038882891825154
1260,1245961813042364424
1260,1245853518336086016
1260,1245841545703514112
1260,1245825863914000384
1260,1245748114658660352
1260,1245694179008811008
1260,1245474075759095808
1260,1245453045577777164
1260,1245399311913009155
1260,1245360786291245056
1260,1245331351341072385
1260,1245319603737288704
1260,1245277665184993280
1260,1245225592225742848
1260,1245168001911062530
1260,1245118524478984193
1260,1245019673088802816
1260,1244843778894172161
1260,1244818058000072704
1260,1244778309600215041
1260,1244701301130182656
1260,1244698184775020546
1260,1244692197187993604
1260,1244687828036042753
1260,1244683120542191624
1260,1244636679257931776
1260,1244630350485217280
1260,1244611217013891072
1260,1244581519852630016
1260,1244580128459497472
1260,1244551952094003202
1260,1244546245051416576
1260,1244522381151834112
1260,1244492685794131969
1260,1244347859887104000
1260,1244084761854951424
1260,1244083620425449478
1260,1243790067639791616
1260,1243660064772194306
1260,1243638053173952513
1260,1243620388187394050
1260,1243567701861322754
1260,1243557692305801218
1260,1243544868921761792
1260,1243528703298109446
1260,1243290882360504322
1260,1243280672543977473
1260,1243219006107967495
1260,1243210421403877376
1260,1243195136013668352
1260,1243193419331178497
1260,1243042107796963334
1260,1242935792823087105
1260,1242908531860201472
1260,1242866597292847114
1260,1242864768429539330
1260,1242860626608881666
1260,1242798773622931458
1260,1242563337097011200
1260,1242533915363074048
1260,1242414952826040320
1260,1242200187822649347
1260,1242170215401734145
1260,1242146136573579265
1260,1242143422586261506
1260,1242143365203968003
1260,1242143265987723272
1260,1242142535373541389
1260,1242142323183628294
1260,1242142291365629953
1260,1242142242149720065
1260,1242142177867829249
1260,1242125323476643841
1260,1242121345116372992
1260,1242115016213610500
1260,1242068327977103361
1260,1242038375588278274
1260,1241938425969668098
1260,1241883261292482564
1260,1241865496691200001
1260,1241830304723189767
1260,1241823293927235585
1260,1241820513325940739
1260,1241787762371694593
1260,1241782653185069063
1260,1241756578086354944
1260,1241718521589125120
1260,1241576047054737411
1260,1241407162703806468
1260,1241400276176777218
1260,1241385913332248577
1260,1241269211009372162
1260,1241202125704548352
1260,1241091997210775552
1260,1241069096797691916
1260,1241057120499437569
1260,1241028943865618432
1260,1240885182036463616
1260,1240848738010234880
1260,1240822092679065601
1260,1240821699903397889
1260,1240587986737168384
1260,1240486812130385923
1260,1240342535949737991
1260,1239912707668578304
1260,1239763243557507072
1260,1239686175151083521
1260,1239574646103527425
1260,1239551999559041028
1260,1239345387825029120
