1526,1237854710880555016
1526,1237852639523565568
1526,1237813413415354369
1526,1237807507466326018
1526,1237789716898091010
1526,1237787934604046336
1526,1237778702311796737
1526,1237764324279504897
1526,1237717929359298560
1526,1237707766137065472
1526,1237653537959620608
1526,1237455560016003072
1526,1237426300790419457
1526,1237369291881627648
1526,1237317900953772032
1526,1237273377859133440
1526,1237170225101115393
1526,1237127872910954497
1526,1237119436286459906
1526,1237114540371750912
1526,1237112759604506624
1526,1237098739845783557
1526,1237098723252899840
1526,1237073332815552512
1526,1237039419619545091
1526,1237029573046480896
1526,1236996779456921605
1526,1236986373430804480
1526,1236982993513852929
1526,1236916722780835840
1526,1236903036628299776
1526,1236730111598252034
1526,1236715671154610176
1526,1236710412114112512
1526,1236668238370611200
1526,1236522513703661568
1526,1236512412125233152
1526,1236494010962735105
1526,1236480939930288128
1526,1236391618003046400
1526,1236327027185156096
1526,1236304784002437122
1526,1236302026742673409
1526,1236298427698253825
1526,1236289291040501761
1526,1236282129165631488
1526,1236233922457096192
1526,1236231904241860608
1526,1236220752787054592
1526,1236216525146583040
1526,1236204473921519616
1526,1236202434864664576
1526,1236153736260661248
1526,1236145589059874817
1526,1236132846068211713
1526,1236105374903590914
1526,1236096376070643712
1526,1236041146641641472
1526,1236024307811266566
1526,1235984206137675776
1526,1235958151687606274
1526,1235956568832847875
1526,1235945968320868352
1526,1235924567241232384
1526,1235922195580424192
1526,1235920379094249473
1526,1235908000730226688
1526,1235887262950461440
1526,1235874502933770245
1526,1235843220208144385
1526,1235816486997880832
1526,1235786595002916865
1526,1235731553176530950
1526,1235725531351416832
1526,1235711313264820224
1526,1235665984570224643
1526,1235664548339871755
1526,1235651298843754496
1526,1235632956107943936
1526,1235601724943020032
1526,1235600468627292160
1526,1235587061752705025
1526,1235576794402689024
1526,1235563015740649472
1526,1235562796173209600
1526,1235560445009743873
1526,1235553683200454656
1526,1235553429440741377
1526,1235549795088879616
1526,1235540145945874432
1526,1235537604629557248
1526,1235533409709154304
1526,1235495627028664321
1526,1235485526175682560
1526,1235472434846826498
1526,1235445644032126977
1526,1235443921691369472
1526,1235435112453378048
1526,1235426461579800577
1526,1235389591957323777
1526,1235376621890109441
1526,1235376256834654208
1526,1235361298625388545
1526,1235361227985031176
1526,1235360119119998976
1526,1235342621918232579
1526,1235336496737067021
1526,1235334654007414788
1526,1235328446965964807
1526,1235316580478746624
1526,1235279022403121157
1526,1235271744996462592
1526,1235266563118268416
1526,1235260741675966464
1526,1235257962828095488
1526,1235257271640178688
1526,1235257263402541056
1526,1235241606527082496
1526,1235238682820587521
1526,1235233743016779777
1526,1235230373086449667
1526,1235224122055151618
1526,1235223706814894080
1526,1235221265385951232
1526,1235221226613809152
1526,1235211550237044744
1526,1235188281027039233
1526,1235173999182786561
1526,1235167990112563201
1526,1235167649312759811
1526,1235155558077997063
1526,1235147032760733698
1526,1235101254688182272
1526,1235099542560935936
1526,1235098192691089409
1526,1235093174391115776
1526,1235078138196975617
1526,1235050785681088513
1526,1235042390735335425
1526,1235034533222846464
1526,1235009447824486400
1526,1235009415784218624
1526,1235003518496337920
1526,1235000867104837632
1526,1235000517199187969
1526,1234971868026658816
1526,1234971026229907457
1526,1234969990714970112
1526,1234969137052557314
